B_field,"[0.00354, 0.00173, 0.0069500000000000004]"
orientation,"(-1, -1, 1)"
frequencies,"[2.65       2.65454545 2.65909091 2.66363636 2.66818182 2.67272727
 2.67727273 2.68181818 2.68636364 2.69090909 2.69545455 2.7
 2.70454545 2.70909091 2.71363636 2.71818182 2.72272727 2.72727273
 2.73181818 2.73636364 2.74090909 2.74545455 2.75       2.75454545
 2.75909091 2.76363636 2.76818182 2.77272727 2.77727273 2.78181818
 2.78636364 2.79090909 2.79545455 2.8        2.80454545 2.80909091
 2.81363636 2.81818182 2.82272727 2.82727273 2.83181818 2.83636364
 2.84090909 2.84545455 2.85       2.85454545 2.85909091 2.86363636
 2.86818182 2.87272727 2.87727273 2.88181818 2.88636364 2.89090909
 2.89545455 2.9        2.90454545 2.90909091 2.91363636 2.91818182
 2.92272727 2.92727273 2.93181818 2.93636364 2.94090909 2.94545455
 2.95       2.95454545 2.95909091 2.96363636 2.96818182 2.97272727
 2.97727273 2.98181818 2.98636364 2.99090909 2.99545455 3.
 3.00454545 3.00909091 3.01363636 3.01818182 3.02272727 3.02727273
 3.03181818 3.03636364 3.04090909 3.04545455 3.05       3.05454545
 3.05909091 3.06363636 3.06818182 3.07272727 3.07727273 3.08181818
 3.08636364 3.09090909 3.09545455 3.1       ]"
t,70.37167544041137
n_evolution,20
amp,0.008

Frequencies,Expectations
2.65,0.9891859950344457
2.6545454545454543,0.9892239577234166
2.659090909090909,0.989514815939446
2.6636363636363636,0.9900377310775378
2.668181818181818,0.9907441704778391
2.672727272727273,0.9915629488291225
2.6772727272727272,0.9924081512691398
2.6818181818181817,0.9931885993765769
2.6863636363636365,0.9938184735606884
2.690909090909091,0.9942259598495996
2.6954545454545453,0.994359149754517
2.6999999999999997,0.9941911626105437
2.7045454545454546,0.9937210465224383
2.709090909090909,0.9929749068991723
2.7136363636363634,0.9920043479046617
2.7181818181818183,0.9908850860911279
2.7227272727272727,0.989712957074999
2.727272727272727,0.9885978380519956
2.731818181818182,0.9876549860962061
2.7363636363636363,0.9869934325588352
2.7409090909090907,0.9867021778784504
2.7454545454545456,0.9868385433320882
2.75,0.9874161149070663
2.7545454545454544,0.9883996997943639
2.759090909090909,0.9897047636883696
2.7636363636363637,0.9912032031501387
2.768181818181818,0.992735388361104
2.7727272727272725,0.9941233321979295
2.7772727272727273,0.9951861656856884
2.7818181818181817,0.9957536513345502
2.786363636363636,0.9956771811297392
2.790909090909091,0.9948382312539655
2.7954545454545454,0.9931544921450248
2.8,0.990585896725392
2.8045454545454547,0.9871402563657458
2.809090909090909,0.9828781240939031
2.8136363636363635,0.9779166617274021
2.8181818181818183,0.9724267709964708
2.8227272727272728,0.9666280919085323
2.827272727272727,0.9607701608929867
2.831818181818182,0.9551156849808133
2.8363636363636364,0.9499115410070402
2.840909090909091,0.9453670599280213
2.8454545454545452,0.9416304389276167
2.85,0.9387792448253583
2.8545454545454545,0.9368161697342942
2.859090909090909,0.9356756631055976
2.8636363636363638,0.935242479841892
2.868181818181818,0.9353667094345554
2.8727272727272726,0.9358858847019917
2.8772727272727274,0.9366439871609719
2.881818181818182,0.9374987386620459
2.8863636363636362,0.9383317124114583
2.890909090909091,0.939049223577183
2.8954545454545455,0.9395834678492891
2.9,0.9398917099744155
2.9045454545454543,0.9399631188535874
2.909090909090909,0.9398202367392547
2.9136363636363636,0.9395269278750704
2.918181818181818,0.9391850551418038
2.922727272727273,0.9389338960366821
2.9272727272727272,0.9389325703735688
2.9318181818181817,0.9393459350768132
2.9363636363636365,0.940322318035264
2.940909090909091,0.9419723188513555
2.9454545454545453,0.9443566959106637
2.95,0.9474720081088238
2.9545454545454546,0.9512543447121884
2.959090909090909,0.9555860244643156
2.963636363636364,0.9603058575506109
2.9681818181818183,0.9652275851524074
2.9727272727272727,0.9701553865191807
2.9772727272727275,0.9748942556107036
2.981818181818182,0.9792675289794182
2.9863636363636363,0.9831204875700047
2.990909090909091,0.9863313657809494
2.9954545454545456,0.9888155101481145
3.0,0.9905311332624168
3.0045454545454544,0.9914834944004909
3.0090909090909093,0.9917259632821149
3.0136363636363637,0.9913576361850972
3.018181818181818,0.9905148461066585
3.022727272727273,0.9893605600894513
3.0272727272727273,0.9880671899182516
3.0318181818181817,0.9868008812439417
3.036363636363636,0.9857053013867261
3.040909090909091,0.9848915055825539
3.0454545454545454,0.9844293247850211
3.05,0.9843471828040595
3.0545454545454547,0.9846345150815125
3.059090909090909,0.9852482415224642
3.0636363636363635,0.9861193110046024
3.0681818181818183,0.9871620425458564
3.0727272727272728,0.9882816333155653
3.077272727272727,0.989380318755062
3.081818181818182,0.9903665697027906
3.0863636363636364,0.9911607279900119
3.090909090909091,0.9917027421961342
3.0954545454545457,0.9919572266507821
3.1,0.9919183502047101
