B_field,"[0, 0, 0.01]"
orientation,"(0, 0, 1)"
frequencies,"[2.         2.02020202 2.04040404 2.06060606 2.08080808 2.1010101
 2.12121212 2.14141414 2.16161616 2.18181818 2.2020202  2.22222222
 2.24242424 2.26262626 2.28282828 2.3030303  2.32323232 2.34343434
 2.36363636 2.38383838 2.4040404  2.42424242 2.44444444 2.46464646
 2.48484848 2.50505051 2.52525253 2.54545455 2.56565657 2.58585859
 2.60606061 2.62626263 2.64646465 2.66666667 2.68686869 2.70707071
 2.72727273 2.74747475 2.76767677 2.78787879 2.80808081 2.82828283
 2.84848485 2.86868687 2.88888889 2.90909091 2.92929293 2.94949495
 2.96969697 2.98989899 3.01010101 3.03030303 3.05050505 3.07070707
 3.09090909 3.11111111 3.13131313 3.15151515 3.17171717 3.19191919
 3.21212121 3.23232323 3.25252525 3.27272727 3.29292929 3.31313131
 3.33333333 3.35353535 3.37373737 3.39393939 3.41414141 3.43434343
 3.45454545 3.47474747 3.49494949 3.51515152 3.53535354 3.55555556
 3.57575758 3.5959596  3.61616162 3.63636364 3.65656566 3.67676768
 3.6969697  3.71717172 3.73737374 3.75757576 3.77777778 3.7979798
 3.81818182 3.83838384 3.85858586 3.87878788 3.8989899  3.91919192
 3.93939394 3.95959596 3.97979798 4.        ]"
t,50
n_evolution,100
amp,0.1

Frequencies,Expectations
2.0,0.9934144236693175
2.0202020202020203,0.9881844607963323
2.04040404040404,0.9841155228509025
2.0606060606060606,0.9893933741012404
2.080808080808081,0.9958147795671953
2.101010101010101,0.9951247107057434
2.121212121212121,0.9910766518461791
2.1414141414141414,0.9826461693437146
2.1616161616161618,0.974017090251156
2.1818181818181817,0.978763008004815
2.202020202020202,0.9911007617128056
2.2222222222222223,0.994587702387397
2.242424242424242,0.9882410297908776
2.2626262626262625,0.972091192791221
2.282828282828283,0.9518591968990424
2.303030303030303,0.9514207930737061
2.323232323232323,0.973826869453278
2.3434343434343434,0.9914101635841686
2.3636363636363638,0.9865992918557851
2.383838383838384,0.9513712760610055
2.404040404040404,0.8907098250021223
2.4242424242424243,0.8529422262053981
2.4444444444444446,0.8777071954574127
2.4646464646464645,0.941018153294044
2.484848484848485,0.9876660507936978
2.505050505050505,0.954278695024594
2.525252525252525,0.7771305556620476
2.5454545454545454,0.49749417053241357
2.5656565656565657,0.22252397274821667
2.5858585858585856,0.049326303128039185
2.606060606060606,0.0833558708062993
2.6262626262626263,0.2968250235949765
2.6464646464646466,0.5827956074857913
2.666666666666667,0.8407807168386695
2.686868686868687,0.9692211425600586
2.707070707070707,0.9671456168772704
2.7272727272727275,0.9029569473698188
2.7474747474747474,0.8480516318566976
2.7676767676767677,0.8503140290899928
2.787878787878788,0.8991467361948099
2.808080808080808,0.9452957288993726
2.8282828282828283,0.9587234973862617
2.8484848484848486,0.9454987177074574
2.8686868686868685,0.9309552952108412
2.888888888888889,0.9356632626223182
2.909090909090909,0.9508412256181276
2.9292929292929295,0.9491553268017101
2.94949494949495,0.9165681910469156
2.9696969696969697,0.8689635601606747
2.98989898989899,0.8496115598648295
3.0101010101010104,0.8877462194003348
3.0303030303030303,0.9532309347187523
3.0505050505050506,0.9741156277960656
3.070707070707071,0.8819718729913489
3.090909090909091,0.6494221811164625
3.111111111111111,0.3548958287216917
3.1313131313131315,0.12055815288874477
3.1515151515151514,0.03825190590769344
3.1717171717171717,0.1683708508231216
3.191919191919192,0.43749059755521164
3.212121212121212,0.7214265279750398
3.2323232323232327,0.9267356645371456
3.2525252525252526,0.988231347758586
3.272727272727273,0.946349443715847
3.2929292929292933,0.8815649083728937
3.313131313131313,0.8472235727657794
3.3333333333333335,0.8710380979269949
3.353535353535354,0.9333374111097392
3.3737373737373737,0.9805935621976707
3.393939393939394,0.9897322887725586
3.4141414141414144,0.9743699679499567
3.4343434343434343,0.951644650150423
3.4545454545454546,0.9441852049622701
3.474747474747475,0.9616966177599757
3.494949494949495,0.9837287846715723
3.5151515151515156,0.9923976761022297
3.5353535353535355,0.9895978519696287
3.5555555555555554,0.979017213835289
3.575757575757576,0.970382329867944
3.595959595959596,0.9755333023343646
3.6161616161616164,0.9873753875830493
3.6363636363636367,0.9934128364006382
3.6565656565656566,0.9937075029123356
3.676767676767677,0.989084754540642
3.6969696969696972,0.9823504813343041
3.717171717171717,0.982977891238971
3.7373737373737375,0.9900233253668373
3.757575757575758,0.9943342700614372
3.7777777777777777,0.9952155848867348
3.7979797979797985,0.9935061851659968
3.8181818181818183,0.988773861611813
3.8383838383838382,0.9874906012395449
3.858585858585859,0.9918512440366558
3.878787878787879,0.9951746475164982
3.8989898989898992,0.9959648723692003
3.9191919191919196,0.9956244361552915
3.9393939393939394,0.9925747131700954
3.95959595959596,0.9905136081188383
3.97979797979798,0.9931287856409022
4.0,0.9958829868837091
